Date,Open,High,Low,Close,Volume
14-May-08,52.92,53.80,50.86,53.15,3149200
13-May-08,51.99,54.00,50.28,51.88,3257400
12-May-08,48.23,51.90,47.75,51.05,2601700
9-May-08,46.00,48.18,45.66,48.00,1418700
8-May-08,47.25,47.28,45.30,46.39,1281200
7-May-08,46.92,49.62,46.29,46.49,1932600
6-May-08,46.74,47.73,45.80,46.96,981500
5-May-08,47.24,47.49,46.60,47.19,887000
2-May-08,47.49,47.84,46.29,46.89,931900
1-May-08,46.59,47.85,46.52,47.20,955100
30-Apr-08,45.30,47.50,45.30,46.20,1051500
29-Apr-08,46.55,47.18,40.32,46.27,2227300
28-Apr-08,48.52,49.45,47.16,47.71,3126700
25-Apr-08,44.75,47.45,43.81,47.05,1408800
24-Apr-08,43.41,44.74,42.31,43.75,1369400
23-Apr-08,41.47,43.77,41.29,43.45,885200
22-Apr-08,40.31,41.50,40.28,41.01,692500
21-Apr-08,41.04,41.14,40.29,40.89,917700
18-Apr-08,41.59,42.56,40.46,41.44,1969300
17-Apr-08,39.52,39.73,38.64,39.04,614100
16-Apr-08,36.37,40.95,36.28,39.81,2272300
15-Apr-08,36.05,36.39,35.23,36.12,537400
14-Apr-08,36.42,36.69,35.90,36.12,500800
11-Apr-08,36.74,36.80,35.99,36.34,465000
10-Apr-08,37.29,37.29,36.57,37.00,841700
9-Apr-08,37.50,37.65,37.01,37.41,803700
8-Apr-08,37.02,37.85,37.00,37.62,544400
7-Apr-08,37.53,38.28,37.04,37.28,639400
4-Apr-08,37.72,38.00,37.00,37.93,518200
3-Apr-08,36.89,38.00,36.66,37.55,529900
2-Apr-08,37.00,37.59,36.71,37.13,545200
1-Apr-08,35.78,37.35,35.66,37.18,868600
31-Mar-08,34.99,35.26,34.51,35.25,1434800
28-Mar-08,34.45,35.98,34.36,35.52,1620800
27-Mar-08,34.79,35.36,33.60,34.23,756300
26-Mar-08,34.25,34.56,33.94,34.30,471100
25-Mar-08,34.35,34.73,33.83,34.32,780400
24-Mar-08,33.54,35.10,33.19,34.59,1003900
20-Mar-08,32.52,33.58,32.00,33.29,1625700
19-Mar-08,35.46,36.12,32.24,32.44,2404000
18-Mar-08,35.00,35.84,34.77,35.46,977500
17-Mar-08,34.50,35.00,33.87,34.83,1811300
14-Mar-08,37.33,37.33,35.70,36.06,1029900
13-Mar-08,37.77,37.77,35.95,37.00,1110600
12-Mar-08,37.64,39.19,37.28,38.07,1060100
11-Mar-08,37.52,38.66,36.70,37.55,2003600
10-Mar-08,38.97,39.67,36.48,36.68,1524300
7-Mar-08,39.00,40.28,38.42,39.46,1355100
6-Mar-08,38.57,40.08,38.31,39.15,1141600
5-Mar-08,39.55,40.35,38.81,39.39,629600
4-Mar-08,39.92,39.98,38.83,39.65,766500
3-Mar-08,41.15,41.22,39.44,40.08,841200
29-Feb-08,42.50,43.19,41.11,41.41,985100
28-Feb-08,41.21,43.73,41.21,42.60,1425000
27-Feb-08,41.54,42.83,41.26,41.91,1525000
26-Feb-08,40.75,42.45,40.48,42.14,550100
25-Feb-08,42.13,42.15,40.49,40.98,888500
22-Feb-08,40.54,41.50,40.51,41.50,766400
21-Feb-08,43.04,43.29,40.10,41.03,1977700
20-Feb-08,41.82,43.25,41.70,42.96,1480200
19-Feb-08,43.30,43.60,42.50,43.21,866900
15-Feb-08,42.50,43.03,41.84,42.37,1189700
14-Feb-08,42.50,44.01,42.23,42.80,1949200
13-Feb-08,41.84,42.41,40.61,42.40,1365500
12-Feb-08,41.00,42.25,40.51,41.13,992000
11-Feb-08,39.82,41.97,38.85,41.05,1426200
8-Feb-08,39.30,40.15,39.09,39.79,862000
7-Feb-08,39.50,40.32,39.00,39.30,1680400
6-Feb-08,42.00,42.76,39.69,40.02,2681200
5-Feb-08,42.61,42.75,41.04,41.91,1909800
4-Feb-08,44.14,45.90,43.05,43.61,1250900
1-Feb-08,41.11,44.70,40.73,44.67,2193200
31-Jan-08,37.64,40.17,37.54,39.70,1630100
30-Jan-08,39.62,39.67,37.84,38.25,1543100
29-Jan-08,42.13,42.13,39.86,40.05,1109600
28-Jan-08,40.73,42.50,40.25,41.47,943900
25-Jan-08,44.19,44.70,40.20,41.17,2112400
24-Jan-08,38.85,42.95,38.80,42.91,1887700
23-Jan-08,36.99,40.53,36.62,40.01,2106900
22-Jan-08,35.04,39.80,34.65,38.99,1609100
18-Jan-08,38.71,39.36,37.05,39.21,1426700
17-Jan-08,38.38,40.19,37.67,37.91,1836100
16-Jan-08,39.97,40.14,37.10,38.77,2443200
15-Jan-08,42.48,42.49,40.21,40.38,947800
14-Jan-08,41.20,44.11,40.97,43.43,1818000
11-Jan-08,41.50,42.50,40.40,40.97,847300
10-Jan-08,41.20,42.51,40.63,41.91,865900
9-Jan-08,42.46,43.00,40.00,41.82,1663800
8-Jan-08,42.95,44.63,42.70,42.76,1197200
7-Jan-08,46.18,46.32,42.53,43.35,1778900
4-Jan-08,45.99,46.02,44.46,45.00,1594100
3-Jan-08,45.56,46.97,44.37,46.53,2694200
2-Jan-08,44.60,45.29,42.88,43.10,951000
31-Dec-07,44.32,44.95,43.95,44.31,1096500
28-Dec-07,45.00,45.16,43.50,44.43,970500
27-Dec-07,45.33,45.36,44.18,44.95,1019100
26-Dec-07,45.40,45.99,45.20,45.50,501400
24-Dec-07,46.01,46.25,45.33,45.33,264800
21-Dec-07,45.22,46.14,45.11,45.99,1062500
20-Dec-07,44.60,45.25,43.76,45.21,1540400
19-Dec-07,45.62,46.36,44.02,44.55,1415900
18-Dec-07,45.86,46.34,44.20,45.68,839900
17-Dec-07,48.29,48.65,43.60,44.68,1777000
14-Dec-07,46.80,49.00,46.31,48.78,1156100
13-Dec-07,48.18,48.18,46.39,47.07,1083200
12-Dec-07,47.54,49.73,47.20,49.25,1566000
11-Dec-07,49.45,50.20,46.61,46.61,1070100
10-Dec-07,49.00,49.95,48.41,49.57,781300
7-Dec-07,49.95,50.09,48.30,48.91,565900
6-Dec-07,48.95,50.57,48.52,49.95,669900
5-Dec-07,48.44,49.10,47.88,48.94,586300
4-Dec-07,48.47,49.02,47.25,47.30,816400
3-Dec-07,48.15,49.59,47.89,48.52,940100
30-Nov-07,49.48,49.91,47.76,48.09,732000
29-Nov-07,48.20,49.00,47.91,48.31,625400
28-Nov-07,47.00,48.81,46.95,48.80,1424800
27-Nov-07,46.51,47.55,45.31,46.61,2604600
26-Nov-07,44.22,47.15,44.22,45.84,1884200
23-Nov-07,44.14,44.58,43.71,44.00,531300
21-Nov-07,43.50,45.00,43.50,44.05,1104400
20-Nov-07,45.79,45.95,44.51,45.60,1399400
19-Nov-07,45.91,46.47,44.25,44.71,1864300
16-Nov-07,47.07,47.24,45.12,46.83,2162500
15-Nov-07,44.13,48.22,43.75,46.81,4103400
14-Nov-07,53.98,53.98,48.81,49.50,1679900
13-Nov-07,46.82,51.48,46.72,51.48,2358000
12-Nov-07,47.86,48.38,45.38,46.00,2295400
9-Nov-07,48.40,50.30,47.75,48.28,1419800
8-Nov-07,53.85,53.99,48.05,49.88,2410200
7-Nov-07,54.99,56.96,54.50,54.58,596800
6-Nov-07,59.00,59.00,53.83,56.05,2135700
5-Nov-07,55.41,58.98,55.33,58.42,1108400
2-Nov-07,56.00,58.35,55.51,57.83,1934600
1-Nov-07,56.31,57.09,55.19,55.50,1144900
31-Oct-07,57.40,58.00,56.25,57.33,1474200
30-Oct-07,58.43,59.27,56.20,57.11,2410400
29-Oct-07,56.78,58.20,56.00,56.95,1909000
26-Oct-07,52.68,56.68,52.58,56.56,1754900
25-Oct-07,53.46,53.50,50.82,51.37,1082000
24-Oct-07,52.71,53.70,52.02,53.22,695600
23-Oct-07,52.11,53.88,51.32,53.50,1039700
22-Oct-07,51.00,51.70,50.10,51.12,1177900
19-Oct-07,54.60,54.68,51.75,51.80,1220600
18-Oct-07,54.50,55.16,54.01,54.72,831000
17-Oct-07,55.25,55.65,54.00,54.89,1038900
16-Oct-07,53.02,54.76,52.50,54.03,1205000
15-Oct-07,54.83,55.70,52.15,53.70,1399200
12-Oct-07,51.84,53.99,50.20,53.75,1583900
11-Oct-07,53.01,55.98,50.52,51.00,3713800
10-Oct-07,50.76,53.44,50.76,51.90,2100200
9-Oct-07,49.49,50.66,49.41,50.48,1478000
8-Oct-07,49.04,49.31,48.45,49.24,677500
5-Oct-07,48.50,48.97,47.94,48.88,1191200
4-Oct-07,48.50,48.55,47.35,48.00,486500
3-Oct-07,48.75,49.82,48.20,48.73,901200
2-Oct-07,48.90,49.32,48.14,49.00,1050800
1-Oct-07,48.15,49.24,48.10,48.60,638300
28-Sep-07,46.69,48.20,46.67,47.85,820300
27-Sep-07,48.40,48.42,46.20,46.35,1086100
26-Sep-07,48.94,49.06,47.12,47.42,897000
25-Sep-07,49.41,49.41,48.29,48.54,695300
24-Sep-07,50.00,50.08,49.15,49.53,980000
21-Sep-07,50.00,50.25,49.05,49.14,1173300
20-Sep-07,48.99,50.45,48.27,49.26,1657000
19-Sep-07,47.73,48.90,47.09,47.35,1164600
18-Sep-07,47.30,48.38,46.23,47.28,1887500
17-Sep-07,45.30,46.97,45.24,46.66,949400
14-Sep-07,43.75,45.60,43.53,44.98,730300
13-Sep-07,44.68,44.90,43.75,44.10,743000
12-Sep-07,43.50,45.05,43.11,44.25,869700
11-Sep-07,42.61,43.80,42.49,43.50,316300
10-Sep-07,43.02,43.48,42.15,42.88,332200
7-Sep-07,43.55,43.83,42.52,42.89,705100
6-Sep-07,43.80,44.87,43.67,44.23,423200
5-Sep-07,43.90,44.74,43.28,43.88,620600
4-Sep-07,41.85,44.92,41.78,43.60,1286500
31-Aug-07,41.68,41.99,41.43,41.68,630000
30-Aug-07,40.80,41.78,40.57,41.05,359700
29-Aug-07,39.97,41.01,39.88,40.87,506700
28-Aug-07,41.45,41.47,39.88,40.13,551400
27-Aug-07,40.96,42.03,40.50,41.66,612900
24-Aug-07,40.00,41.18,39.70,40.86,370000
23-Aug-07,42.04,42.18,39.10,40.22,1271400
22-Aug-07,37.65,42.41,37.64,41.97,2169700
21-Aug-07,38.04,38.42,36.94,37.31,663800
20-Aug-07,37.95,38.63,37.64,38.01,638100
17-Aug-07,36.85,37.89,36.49,37.43,954700
16-Aug-07,37.52,37.55,34.65,36.35,2229400
15-Aug-07,38.13,38.64,37.60,38.11,906400
14-Aug-07,38.96,39.49,38.17,38.40,1350700
13-Aug-07,38.48,40.23,38.48,39.64,888700
10-Aug-07,37.77,38.40,35.96,38.21,2130000
9-Aug-07,40.20,40.23,37.80,38.29,1223200
8-Aug-07,39.27,40.82,39.27,40.55,1452900
7-Aug-07,39.89,41.39,37.95,39.31,3981300
6-Aug-07,42.69,42.98,40.85,41.66,1701800
3-Aug-07,43.29,44.35,42.23,42.24,826000
2-Aug-07,43.51,43.82,42.70,43.42,687100
1-Aug-07,43.09,43.45,42.48,43.03,1326300
31-Jul-07,42.82,44.20,42.80,43.02,887100
30-Jul-07,41.83,42.77,41.28,42.39,1089000
27-Jul-07,42.41,42.84,41.36,41.78,704200
26-Jul-07,42.52,43.70,41.73,42.32,1113000
25-Jul-07,43.82,44.21,41.85,42.28,1207800
24-Jul-07,45.10,45.23,43.63,43.70,887400
23-Jul-07,45.36,46.05,44.85,44.96,462400
20-Jul-07,45.73,45.73,44.86,45.30,666600
19-Jul-07,46.19,46.75,45.65,46.01,737800
18-Jul-07,46.50,46.81,45.67,46.04,1029300
17-Jul-07,45.01,47.05,45.01,46.50,1385800
16-Jul-07,45.26,45.70,44.96,45.17,624000
13-Jul-07,45.17,45.43,44.52,45.25,472500
12-Jul-07,44.74,45.46,44.33,45.05,853400
11-Jul-07,44.26,44.84,43.55,44.29,655500
10-Jul-07,45.50,45.66,44.01,44.37,818000
9-Jul-07,45.35,46.32,45.11,45.45,958300
6-Jul-07,44.74,45.40,43.93,45.27,1023500
5-Jul-07,43.59,44.75,42.98,44.70,839900
3-Jul-07,43.31,44.29,43.20,43.40,934300
2-Jul-07,41.90,43.11,41.43,42.91,1695800
29-Jun-07,41.72,43.27,41.71,41.86,1537300
28-Jun-07,40.84,41.77,40.84,41.60,700900
27-Jun-07,40.50,40.98,40.30,40.86,554000
26-Jun-07,40.49,41.60,40.49,40.89,1341500
25-Jun-07,40.66,40.81,39.81,39.95,507900
22-Jun-07,40.92,41.23,40.36,40.80,883700
21-Jun-07,39.63,40.94,39.56,40.90,953000
20-Jun-07,40.36,40.36,39.49,39.79,701200
19-Jun-07,40.05,40.60,39.67,40.08,497400
18-Jun-07,39.38,40.39,39.18,40.18,758600
15-Jun-07,39.23,39.72,38.99,39.12,1055100
14-Jun-07,38.05,39.17,38.05,38.93,990700
13-Jun-07,38.67,38.79,37.95,38.13,770400
12-Jun-07,38.45,39.25,38.20,38.32,991700
11-Jun-07,40.37,41.25,38.33,38.43,2358100
8-Jun-07,38.19,39.41,38.19,39.14,1011500
7-Jun-07,39.31,39.56,37.93,38.26,1603800
6-Jun-07,40.00,40.19,31.53,39.59,1205700
5-Jun-07,40.53,41.00,40.40,40.63,1292100
4-Jun-07,39.89,40.75,39.64,40.74,1231800
1-Jun-07,39.85,40.60,39.77,40.24,1908400
31-May-07,39.75,40.02,39.49,39.88,1150400
30-May-07,38.74,39.88,38.50,39.48,1027100
29-May-07,38.72,40.00,38.72,39.60,1514200
25-May-07,37.66,39.05,37.66,38.81,783600
24-May-07,37.75,38.78,37.07,37.66,772100
23-May-07,38.93,39.09,37.68,37.76,835100
22-May-07,39.10,39.35,38.51,38.89,1065200
21-May-07,37.03,40.24,37.03,39.56,2165600
18-May-07,37.06,37.46,36.58,37.00,592300
17-May-07,36.20,37.57,35.94,37.07,1379700
16-May-07,35.84,36.32,35.40,36.26,1318900
15-May-07,35.75,38.34,35.40,35.61,5332300
14-May-07,36.35,36.60,35.60,36.17,1330900
11-May-07,36.37,36.65,35.49,35.60,2320700
10-May-07,34.78,36.26,34.78,35.72,1308200
9-May-07,34.90,34.99,34.40,34.98,501000
8-May-07,35.15,35.18,34.48,34.67,522500
7-May-07,34.75,35.26,34.62,35.00,599600
4-May-07,34.00,35.40,33.89,34.92,1009600
3-May-07,33.69,34.03,33.55,33.55,693300
2-May-07,34.13,34.42,33.65,33.76,933600
1-May-07,34.57,34.93,34.16,34.30,864300
30-Apr-07,34.61,35.36,34.41,34.48,1630800
27-Apr-07,34.44,34.98,34.23,34.56,1544900
26-Apr-07,32.57,34.79,32.57,34.24,1216800
25-Apr-07,32.45,32.91,32.33,32.76,490800
24-Apr-07,32.20,32.71,32.00,32.34,929800
